SrNo	V1	V2
132588	A0A024R4R3	Q86VP6
132589	P62877	Q86VP6
132590	B2RBV7	Q86VP6
132591	A0A024R475	Q86VP6
132592	A0A024R2Q0	P80075
132593	A0A024R2Q0	Q99616
132594	A0A024R2C4	A8K5I0
132595	A0A024R324	A8K5I0
132596	A8K5I0	A8KAH9
132597	A8K5I0	P51610
132598	A8K5I0	P50542
132599	A8K5I0	A8KA82
132600	P05412	P61956
132601	A0A024R8H5	O94993
132602	P61956	Q03933
132603	P05412	P31273
132604	P61956	Q03188
132605	P61956	Q9UJU2
132606	A8K5I0	O95816
132607	L7RRS6	O43597
132608	L7RRS6	P14784
132609	P18669	P49703
132610	P49918	P53667
132611	P49918	Q9NXK8
132612	P35612	Q9Y2J0
132613	B4DJ51	P35612
132614	A0A024R0S2	P31271
132615	Q06323	Q92979
132616	A0A024R411	P25205
132617	P43403	Q96DU3
132618	O60880	Q96DU3
132619	O43541	P31273
132620	A0A024R8H5	Q99618
132621	O60925	Q06323
132622	O95994	Q9NRR5
132623	A8K5I0	P31946
132624	A8K5I0	Q9UNE7
132625	B0ZBE2	P48147
132626	Q00653	Q92896
132627	A0A024R1N1	Q14896
132628	A0A024R5E8	A0A024RCS9
132629	Q9ULL4	Q9Y2F9
132630	O00299	Q99972
132631	O00299	Q99996
132632	P25098	Q13255
132633	Q13255	Q5JY77
132634	O75674	P49448
132635	P01178	P48147
132636	Q7Z5J4	Q96BS2
132637	Q13255	Q7Z6J2
132638	P07357	P07358
132639	P20719	Q12778
132640	P07358	P10909
132641	A0A024R1A7	A4QPA9
132642	A0A024R1A7	P62993
132643	O19617	Q8NHJ0
132644	P20719	Q9Y261
132645	A0A024RDY4	O00716
132646	A0A024R1A7	P45983
132647	O00470	P20719
132648	P28482	Q9NQ66
132649	Q15831	Q7KZI7
132650	A0A024R1A7	P45984
132651	A0A024RDR3	O75197
132652	N0E4C7	P14598
132653	O75197	P07996
132654	A6NHG8	Q9NP84
132655	O15169	O75197
132656	A0A024R0J6	P61457
132657	P47710	Q13043
132658	P42574	Q13043
132659	Q13043	Q9NS23
132660	Q13043	Q8WWW0
132661	Q13043	Q9H4B6
132662	P61457	Q9H8Y8
132663	P06748	Q9H4L4
132664	Q16630	Q9H6L4
132665	A0A024R919	P20719
132666	O95707	P78345
132667	O43422	Q13043
132668	O14531	Q9BPU6
132669	Q15327	Q86TC9
132670	Q2PPJ7	Q86X10
132671	O75197	Q14696
132672	O95707	Q969H6
132673	O95707	Q9BUL9
132674	P61457	Q8TBB1
132675	A0A024R1A7	Q9UL54
132676	A0A024R9D1	P04141
132677	D0EI67	P62993
132678	P62993	Q13424
132679	A8K5I0	Q6XZF7
132680	A8K5I0	O14776
132681	B4DJ51	Q13424
132682	P07384	Q14494
132683	P46939	Q13424
132684	D0EI67	P32246
132685	A0A024R2Z3	D0EI67
132686	A8K5I0	O95831
132687	P28482	P60983
132688	P60983	P68400
132689	A8K5I0	Q96EY1
132690	P17612	P60983
132691	P61956	Q9H4L4
132692	O60229	P61956
132693	P17275	Q14494
132694	O00230	P31391
132695	D0EI67	Q16270
132696	Q14005	Q99712
132697	P05412	Q14494
132698	O14958	Q13061
132699	O95402	Q93074
132700	O95402	P49336
132701	A4D0W0	P52209
132702	A4D0W0	Q9NPI6
132703	A4D0W0	Q9UK45
132704	A4D0W0	P62314
132705	O95402	Q96G25
132706	Q13424	Q96G25
132707	A4D0W0	Q86UX7
132708	P01112	P15498
132709	P01135	Q13424
132710	D0EI67	P31431
132711	P11274	P15498
132712	A0A024R880	A8K5I0
132713	G5E9C5	Q13976
132714	Q13976	Q9Y6F6
132715	O96001	Q13976
132716	A0A024RAE4	P15498
132717	P16066	Q13976
132718	Q13424	Q14500
132719	A4D0W0	Q9NZM3
132720	A0A024RAE4	I6S2Y9
132721	I6S2Y9	P00533
132722	A4D0W0	Q8IU57
132723	A0A024RAY1	P19387
132724	A0A024RAH7	P30679
132725	O14958	Q15327
132726	A4D0W0	Q5RKV6
132727	A4D0W0	Q9Y597
132728	P61956	Q13625
132729	O95402	Q9NWA0
132730	P05556	Q08380
132731	Q6ZW49	Q9BTK6
132732	A0A024R5Y5	Q92997
132733	P24046	Q13976
132734	Q99712	Q9NPI9
132735	P09382	Q08380
132736	A0A024R8E5	Q08380
132737	A0A024R693	Q08380
132738	Q13976	Q5VSY0
132739	P08571	Q08380
132740	A0A024R2D8	Q5JWF2
132741	P15311	Q9BXI6
132742	P12109	Q08380
132743	Q99871	Q9Y5K5
132744	A0A024R2D8	P00533
132745	A0A024R0Y5	A0A024R2D8
132746	A0A024R8X1	Q14494
132747	O00470	P31314
132748	A0A024R2D8	O95425
132749	P00395	P20674
132750	A1L4F9	P30679
132751	P15498	P19174
132752	Q8IVG9	Q96F44
132753	A0A024R2D8	Q9NSA0
132754	P10276	Q9UKP3
132755	A0A024QZY7	P31273
132756	P31314	P67775
132757	O00151	Q9NVW2
132758	A8K5I0	Q8N1V2
132759	P31946	Q9HAP2
132760	P62380	Q9NWZ3
132761	P19387	P68104
132762	A8K5I0	Q96HS1
132763	A0A024R7Q5	A8K5I0
132764	P48742	Q9NVW2
132765	P19387	P52434
132766	P19387	Q6FII3
132767	Q96PM5	Q9UPG8
132768	P19387	Q5T3J3
132769	P19387	Q8TD31
132770	A0A024R8H5	P13994
132771	O95994	Q9NPI1
132772	P62745	Q8IUC4
132773	Q7Z6G3	Q8IYF3
132774	A0A024R8H5	A0A024R9K2
132775	A0A024R8H5	Q9GZT8
132776	P14598	P68400
132777	P30679	Q99614
132778	A0A024R8H5	Q96EK7
132779	Q7Z6G3	Q96HA8
132780	A0A024R8A6	Q7Z6G3
132781	Q9HAP2	Q9Y2B0
132782	Q8IYF3	Q96GY3
132783	P61956	Q9H063
132784	P20674	Q7L5N1
132785	P50479	Q12923
132786	P28223	Q16288
132787	P08138	Q16288
132788	O60936	P42575
132789	P31273	Q8IX15
132790	A0A024R8H5	Q9H2K8
132791	P05771	P14598
132792	Q92563	Q9ULL4
132793	P68104	Q9H0D6
132794	O95994	Q96HA1
132795	O43679	Q9NVW2
132796	A8K5I0	O43715
132797	O95994	Q9GZT6
132798	P14598	Q16539
132799	Q00994	Q16288
132800	P14598	P19784
132801	A0A024R5M3	P14598
132802	P46531	Q9H488
132803	P10242	Q02548
132804	A0A024R8H5	O15015
132805	A0A024R8H5	B2RE76
132806	P10242	P28482
132807	Q15910	Q9Y6K1
132808	P17947	Q9Y6K1
132809	Q13547	Q9Y6K1
132810	Q13105	Q9Y6K1
132811	P63279	Q9Y6K1
132812	E9PJK2	Q9Y6K1
132813	O75925	Q9Y6K1
132814	P10242	Q15744
132815	O95084	P34932
132816	P34932	Q9Y4K3
132817	P15976	P34932
132818	P34932	Q6P1J9
132819	A0A024QZQ6	P34932
132820	D3DPA4	P17813
132821	A5YM40	P17813
132822	P17813	Q5JR98
132823	C8C060	P17813
132824	A8K571	P17813
132825	K9JA46	P12931
132826	P11274	P12931
132827	A0A024R276	D3DSM4
132828	O95197	Q9H8W4
132829	P20226	P29375
132830	A0A024R276	P04233
132831	A0A024RAJ5	O95197
132832	A0A024R8H5	Q8TBB1
132833	O95197	Q9NQC3
132834	A0A024R880	A0A024R8H5
132835	A0A024R276	P01266
132836	A0A024R8H5	Q15560
132837	A0A024R276	P09564
132838	A0A024R276	F1D8Q5
132839	A0A024R276	P00749
132840	A0A024RAX2	Q16873
132841	A0A024R276	P01042
132842	Q14703	Q99941
132843	P12931	P42681
132844	P18850	Q99941
132845	P16157	Q13009
132846	P98172	Q13009
132847	A0A024R276	P53634
132848	O76070	P45983
132849	P25685	Q9UNE7
132850	P16278	P25685
132851	P00441	P25685
132852	A0A024R9N2	P25685
132853	E9PBB9	Q13009
132854	A0A024RCY2	P84101
132855	G4XH65	Q14151
132856	P27540	Q99814
132857	P06746	P12004
132858	P06746	Q04724
132859	A0A024R276	P15289
132860	Q13009	Q13387
132861	P17936	Q14181
132862	A0A024R6T5	Q14181
132863	Q14181	Q8NG08
132864	A0A024R3A9	P06746
132865	O60504	Q14151
132866	Q14181	Q86U06
132867	P14598	P24394
132868	P12931	Q06418
132869	A0A024R273	P12931
132870	Q13098	Q9UNS2
132871	O75817	Q9BUL9
132872	Q13098	Q13617
132873	Q12788	Q7L2E3
132874	P12757	Q7L2E3
132875	Q7L2E3	Q96ST3
132876	P14616	Q7Z3Y8
132877	Q13098	Q13572
132878	P08069	Q7Z3Y8
132879	O95571	Q5T3J3
132880	Q04206	Q92750
132881	P14598	Q05513
132882	A0A024R8X1	P54821
132883	A0A024R8M0	Q92888
132884	Q53GM7	Q92888
132885	O43543	O75771
132886	O43502	O75771
132887	P12931	Q05397
132888	P15498	Q8N720
132889	P15498	Q9NWQ8
132890	P15498	P40189
132891	P15498	P42680
132892	P15498	P52565
132893	P15498	Q14289
132894	A4D2P0	P15498
132895	P12931	P29353
132896	P15498	P51956
132897	O75460	P49768
132898	O75460	Q86TM6
132899	K9JA46	O75460
132900	O75460	P11021
132901	A0A024R2W4	P21810
132902	P12931	P20138
132903	O15111	P12931
132904	Q9HCJ2	Q9Y2I2
132905	P02458	P21810
132906	P12644	P21810
132907	P08123	P21810
132908	P02452	P21810
132909	L7RRS6	P32121
132910	P11388	P68400
132911	P27540	P68400
132912	N0E4C7	P68400
132913	P21781	P22607
132914	P21781	P22455
132915	B3KS38	P68400
132916	P21781	P98160
132917	P12109	P21781
132918	O15294	P68400
132919	P02452	P21781
132920	P62304	P62318
132921	A0N0P2	P42081
132922	P51841	Q9UMX6
132923	D9ZGF1	P05549
132924	D9ZGF1	F1T0D5
132925	D9ZGF1	Q16665
132926	P83916	Q9UBC3
132927	P45973	P83916
132928	A0A024R9W5	Q13571
132929	A0A024R8S5	P02452
132930	A3R0T8	P83916
132931	O75618	Q12789
132932	P15882	Q12789
132933	P22607	Q12789
132934	Q12789	Q15910
132935	Q12789	Q99612
132936	P17936	Q12789
132937	P55769	Q12789
132938	P16870	Q12789
132939	P19237	P63316
132940	P14598	Q15080
132941	Q12789	Q8NAV1
132942	P07910	Q86SE5
132943	Q86SE5	Q96EZ8
132944	A0A024RAT1	Q86SE5
132945	A0A024RDU9	Q15542
132946	P49848	Q15542
132947	P16615	P23297
132948	P68431	P83916
132949	P17302	P23297
132950	O95045	P08670
132951	Q15542	Q15544
132952	A0A024R0M6	L7RRS6
132953	Q8IZ08	Q9Y5V3
132954	Q6ZN18	Q86SE5
132955	P04271	P23297
132956	Q658X5	Q9BUF7
132957	P21817	P23297
132958	P0C0L4	Q9P296
132959	A0A024R324	Q6WCQ1
132960	Q6WCQ1	Q9BZL4
132961	Q15542	Q7Z7C8
132962	Q86SE5	Q9H9D4
132963	Q13444	Q8TEJ3
132964	P35638	P68400
132965	P23297	Q15109
132966	B2R812	Q16623
132967	B2R812	P37088
132968	D3DPA4	P55103
132969	Q13547	Q15014
132970	O14640	Q92997
132971	Q7KZI7	Q92997
132972	A4QPA9	Q15349
132973	P28482	Q15349
132974	P78314	Q96B97
132975	P43403	P78314
132976	A0A024R8E2	P78314
132977	P62993	P78314
132978	B2R812	O00308
132979	O00168	P05023
132980	O00168	P05026
132981	O00168	P17612
132982	O75369	P21333
132983	O75369	P16473
132984	N0E4C7	O95243
132985	O15169	Q92997
132986	Q15349	Q9Y566
132987	E5KR07	O00168
132988	O75886	P00533
132989	A0A024R281	B2R812
132990	Q01850	Q15014
132991	K9JA46	Q7L3B6
132992	B2R812	Q12860
132993	P52943	Q92908
132994	Q09472	Q92908
132995	Q03014	Q92908
132996	Q8WXE9	Q9UBC2
132997	P38159	Q9Y580
132998	Q05481	Q9NZZ3
132999	A0A024R2H4	A0A024R845
133000	A0A024RBI1	P59103
133001	A0A024R1Z1	Q6FIF0
133002	P33241	Q13873
133003	A8K571	Q13873
133004	P15289	Q13873
133005	Q13363	Q13873
133006	Q12952	Q13873
133007	P04350	Q13873
133008	Q12866	Q13873
133009	O00567	Q13873
133010	P29692	P68400
133011	P23771	Q8WW38
133012	A4D2P0	P14598
133013	P30519	P68400
133014	P09038	P68400
133015	P05230	P68400
133016	P20700	P41219
133017	A8CDT9	P41219
133018	P51692	Q13287
133019	O60674	P51692
133020	P19235	P51692
133021	P51692	Q15303
133022	A0A024RD24	Q04864
133023	A0A024RD24	O00743
133024	A0A024RD24	Q00653
133025	A0A024RD24	P14923
133026	A0A024RD24	Q04206
133027	O00206	Q9Y6Y9
133028	P17706	P51692
133029	A0A024R6Q1	Q04637
133030	Q13617	Q15369
133031	A0A024RDV3	Q9Y6B2
133032	A0A024R680	Q9Y6B2
133033	P51692	Q9UGK3
133034	P51692	P67775
133035	P54253	Q96EP0
133036	A0A024R8E2	Q9BTV7
133037	P62316	Q08495
133038	P17612	Q08495
133039	A0A090N7W4	Q9BTV7
133040	B2RE76	O43175
133041	P17482	P62324
133042	P62324	Q9UIV1
133043	P62324	Q9UFF9
133044	P10276	P62324
133045	P48645	Q9HB89
133046	A0A024R576	P56134
133047	A0A024R499	P68400
133048	P16949	P68400
133049	P68400	Q16666
133050	P04083	P12931
133051	P14672	P51665
133052	P06127	P68400
133053	H6UYS5	P68400
133054	P68400	Q04206
133055	P05412	P68400
133056	P14598	Q9BUZ4
133057	A8K3M3	P68400
133058	A0A024R6X0	P68400
133059	P30419	Q9Y689
133060	O60563	Q00577
133061	P68400	Q00688
133062	P08047	P68400
133063	P62304	Q9Y4Y9
133064	P62304	P62308
133065	P62304	Q9Y333
133066	P51572	Q15836
133067	Q658J6	Q9Y4P1
133068	P80192	Q7Z6J0
133069	O14893	P26368
133070	O14893	P62316
133071	O14893	Q07955
133072	P08138	Q15628
133073	O00220	Q15628
133074	Q15628	Q7Z7A1
133075	Q15628	Q9H2X6
133076	Q15628	Q8TEL6
133077	P51946	Q8IZL9
133078	P15622	Q9UJC3
133079	P15622	Q96ED9
133080	P15622	P49910
133081	P15622	Q9BQ66
133082	P15622	P36406
133083	P15622	Q08379
133084	P15622	Q15834
133085	O43318	Q13075
133086	P84074	Q13075
133087	F6KD01	P68400
133088	F6KD01	P03950
133089	D1MGQ2	F6KD01
133090	B0LPE5	F6KD01
133091	F6KD01	Q15831
133092	P05129	Q8ND90
133093	F6KD01	Q9BVJ6
133094	F6KD01	P05060
133095	F6KD01	P63279
133096	A0A024QYV8	Q8ND90
133097	B2RE76	Q8ND90
133098	Q8ND90	Q96BZ8
133099	F6KD01	Q86UL8
133100	F6KD01	Q7L5N1
133101	F6KD01	Q9Y2H9
133102	Q8ND90	Q9BYG5
133103	F6KD01	O60307
133104	P12931	P14921
133105	P14598	Q92558
133106	P22087	P28072
133107	P28072	Q15910
133108	P60842	Q9H074
133109	A0A024R9C1	Q9H074
133110	O95071	Q9H074
133111	P51811	P68400
133112	P68400	Q06413
133113	P55087	P68400
133114	P42575	P68400
133115	Q15365	Q8TF68
133116	P24468	Q9H165
133117	P52655	P68400
133118	P49810	P68400
133119	P17096	P68400
133120	P31946	P68400
133121	P17480	P68400
133122	P04406	P06703
133123	P00533	P04406
133124	P04406	P15927
133125	A0A024R782	P04406
133126	P00558	P04406
133127	A0A024R5E8	P04406
133128	O14939	P04406
133129	A0A024R0L6	P04406
133130	O75344	P04406
133131	P04406	Q8WY54
133132	O94811	P04406
133133	Q14722	Q9NY26
133134	A0A024QYV8	B4DJ51
133135	A0A024QYV8	P41208
133136	A0A024R8B7	A0JLT2
133137	O95837	P41146
133138	Q99547	Q9NP97
133139	O14576	Q9NP97
133140	A0A024R258	P04155
133141	P12931	P61978
133142	A0A024R5P0	P68400
133143	P04155	Q86XP6
133144	P05107	Q9NQ30
133145	A0A024RAK5	Q5T3J3
133146	P01871	P11021
133147	O14776	P11021
133148	P11021	P49286
133149	P05787	P11021
133150	P11021	Q9GZR7
133151	P09848	P11021
133152	P11021	P56945
133153	P11021	P31946
133154	P11021	Q92597
133155	P11021	P16473
133156	A0A024R8D8	Q5T3J3
133157	A0M8W4	Q5T3J3
133158	O43657	Q5T3J3
133159	E9PAV3	Q5T3J3
133160	Q15013	Q5T3J3
133161	P51114	Q5T3J3
133162	P82932	Q5T3J3
133163	Q07699	Q12955
133164	Q02363	Q5T3J3
133165	A0A024R608	Q5T3J3
133166	P35226	Q5T3J3
133167	P21673	Q5T3J3
133168	P25445	Q12955
133169	Q12955	Q9UJC3
133170	O15182	Q5T3J3
133171	P16870	Q5T3J3
133172	P36405	Q5T3J3
133173	O60925	Q5T3J3
133174	G5E962	Q9BW11
133175	A0A024RB10	P24864
133176	P24864	P38432
133177	P24864	Q13309
133178	A0A090N8Z9	P24864
133179	P24864	Q969H0
133180	A0A024R475	P24864
133181	P04278	Q5D1E8
133182	A0A024RD16	Q8IZQ8
133183	P01112	Q9P212
133184	P51665	Q9Y4K3
133185	P20226	Q15572
133186	P01569	P48551
133187	P20849	P49747
133188	H9NIM5	P19086
133189	P68400	Q92997
133190	Q5D1E8	Q92844
133191	L7RTI5	P12931
133192	A0A024R507	P25942
133193	A0A024R507	P68400
133194	A0A024R507	P19784
133195	A0A024R507	P07948
133196	P04156	P51693
133197	P17028	P51693
133198	A2VCK8	P51693
133199	P21673	P51693
133200	O00213	P51693
133201	O60825	Q13131
133202	A0A024RC42	P55283
133203	O43680	P51693
133204	O75553	P51693
133205	O15534	Q9UNS1
133206	O15055	Q9UNS1
133207	P35998	Q16401
133208	P60763	Q9UHY1
133209	P51693	Q15714
133210	A4D1U7	O43914
133211	A0A024R496	Q13131
133212	Q8WXK3	Q9NWT6
133213	Q05193	Q8WXK3
133214	P27448	Q8WXK3
133215	P51693	Q8WUB8
133216	Q8IYD8	Q9BTP7
133217	A0A024R7Q5	A0A024RD80
133218	P51693	Q99547
133219	D3DPA4	Q58WW2
133220	Q15796	Q58WW2
133221	P36897	Q58WW2
133222	Q04724	Q5SZQ8
133223	Q5SZQ8	Q9NWB1
133224	P14923	P32926
133225	P32926	P42574
133226	P68400	Q9UNN5
133227	Q15428	Q9HAU4
133228	P68400	Q9UJY1
133229	O60936	P68400
133230	A6H8Y1	P68400
133231	A0A024RDV9	Q9HAU4
133232	Q9HAU4	Q9UL26
133233	A0A024RB87	Q9HAU4
133234	A0A024R8H5	Q9HAU4
133235	A4D0Z3	Q99755
133236	B3KNK9	Q16478
133237	A0A024R2X7	A0N0R1
133238	Q8IUC4	Q9HCE7
133239	P12757	Q9HAU4
133240	O95365	P41182
133241	O95365	Q02446
133242	O60885	Q9BPX7
133243	P50402	Q9ULX6
133244	P17612	Q9ULX6
133245	A0A024R1S2	Q9ULX6
133246	A0A024RBS2	Q8N9T8
133247	Q13571	Q9HAU4
133248	Q13435	Q15427
133249	A0A024RB10	Q9NQX5
133250	P61978	Q9NQX5
133251	P30281	Q9NQX5
133252	Q70Z53	Q9BPX7
133253	O43374	Q9H910
133254	P36897	Q9HAU4
133255	Q15796	Q9HAU4
133256	Q9BQ66	Q9P2Z0
133257	A0A024R7D7	Q9H3D5
133258	A0A024R7D7	Q9BQ66
133259	F1D8Q5	Q15544
133260	O00268	Q15544
133261	P49848	Q15544
133262	P20226	Q15544
133263	P17542	Q9Y295
133264	Q9H446	Q9Y295
133265	P04632	Q9Y295
133266	P60520	Q9UH92
133267	A0A024R870	P60520
133268	P60520	Q9Y4P1
133269	P84022	Q9HAU4
133270	Q14653	Q9HAU4
133271	Q8N3U4	Q8WVM7
133272	O00746	Q15645
133273	A0A024R8A6	Q9HAU4
133274	P05109	P62937
133275	P05109	P06702
133276	P63027	Q16563
133277	I4AY87	P15531
133278	P00533	P08195
133279	P05556	P08195
133280	P08195	Q01650
133281	A0A024R6X0	P15531
133282	Q96NE9	Q9Y3Q8
133283	P15531	Q13009
133284	O60383	P05109
133285	A0A024RBK3	P09038
133286	A0A024RBK3	P56537
133287	I3VM53	P84022
133288	O14795	Q14183
133289	A0A024R7D5	Q15036
133290	A0A024R7D5	P02649
133291	A0A024R7D5	Q9Y6Q5
133292	H6UYS5	O14656
133293	A0A024R7D5	Q8NBP7
133294	P05060	P05109
133295	P15531	Q58EY0
133296	A0A024R324	Q7Z6B7
133297	Q7Z6B7	Q9Y6N7
133298	O14795	Q86UR5
133299	O15160	P15531
133300	A0A024R100	Q9UMX1
133301	A0A024R4A4	P05109
133302	A8K8P3	P41208
133303	O14795	P32856
133304	P05109	Q9H0B6
133305	Q96RU2	Q9HAW4
133306	P51825	Q03111
133307	Q03111	Q6N002
133308	P05109	P40198
133309	O14795	Q96GM8
133310	P05109	Q14690
133311	A0A090N7X8	P68400
133312	A6NHG8	Q9UNE0
133313	B0ZBD0	P09038
133314	A6NHG8	Q93009
133315	Q99496	Q9HAU4
133316	A0A024R379	Q9HAU4
133317	A0A024R3T8	Q9UGN5
133318	Q8IV31	Q9HAU4
133319	P98153	Q9HAU4
133320	A0A024R9F1	P68400
133321	A0A024R6D4	P68400
133322	P68400	Q01534
133323	O14529	P68400
133324	J3KQA9	Q9NPA5
133325	A0A024RCC9	P68400
133326	P31946	Q9H4L5
133327	A6NHG8	O00463
133328	P43246	Q14683
133329	A0A024R5M9	Q14683
133330	Q14683	Q9UQE7
133331	A0A024R9J0	Q14683
133332	A8K031	Q14683
133333	P60842	Q9HAU5
133334	A2RUM7	Q9HAU5
133335	O15116	Q9HAU5
133336	Q04637	Q9HAU5
133337	Q96B26	Q9HAU5
133338	Q9BZI7	Q9HAU5
133339	P78559	Q9HAU5
133340	P42285	Q9HAU5
133341	P41567	Q9HAU5
133342	Q01780	Q9HAU5
133343	Q14676	Q14683
133344	Q99623	Q9HAU5
133345	Q9BQY4	Q9BUX1
133346	P10909	Q96AJ1
133347	A7WPU8	O43345
133348	A0A024R2W4	P25391
133349	P45983	Q9ULV5
133350	P28482	Q9ULV5
133351	Q9ULV5	Q9Y2P5
133352	P32926	Q9Y446
133353	O60493	P37088
133354	A0A024RAZ8	Q15645
133355	P09038	Q14512
133356	A0A024R281	P37088
133357	P35613	P62937
133358	Q15645	Q96LM6
133359	P57052	Q15365
133360	A4D0Z3	P53365
133361	A0N0X8	P00167
133362	O15259	P56945
133363	O15259	O75369
133364	O15259	Q13444
133365	P15923	P55036
133366	P55036	Q9UNE7
133367	P55036	Q16186
133368	P0CG47	P55036
133369	P09038	Q86XR8
133370	P54727	P55036
133371	P55036	P62987
133372	A0A024R7G8	P55036
133373	P55036	Q9Y5A7
133374	P41134	P55036
133375	O43768	Q96SI1
133376	Q15013	Q15645
133377	P14373	Q96SI1
133378	A0A024QZU0	O00463
133379	A0A024QZU0	Q99759
133380	A0A024QZU0	P00533
133381	A0A024QZU0	P25445
133382	A0A024QZU0	Q14790
133383	A0A024QZU0	O14763
133384	A0A024QZU0	Q8TEL6
133385	A0A024QZU0	Q9Y572
133386	A0A024QZU0	Q9NWF9
133387	B4DJ51	P54750
133388	L7RTI5	P16284
133389	P35268	Q9UNZ2
133390	P38432	Q9P2G9
133391	Q15645	Q8N720
133392	L7RTI5	P28482
133393	P54253	Q9P2G9
133394	L7RTI5	P17302
133395	Q6P1J9	Q9GZP4
133396	Q8N807	Q96HE7
133397	P02458	P09486
133398	L7RTI5	P04264
133399	P46734	Q13387
133400	A0A024RAR2	Q13387
133401	E9PBB9	Q13387
133402	P61328	Q13387
133403	L7RTI5	P15056
133404	L7RTI5	P12235
133405	L7RTI5	Q9UKX2
133406	P24158	Q04206
133407	P00747	P09486
133408	P01584	P24158
133409	P24158	P30740
133410	Q96BY6	Q96LR2
133411	L7RTI5	Q13009
133412	P08123	P09486
133413	P04085	P09486
133414	P01375	P24158
133415	P22681	P25942
133416	P25942	P27986
133417	P25942	P41279
133418	A0A024R7M7	P25942
133419	A0A024RD37	P09486
133420	P25942	Q13489
133421	L7RTI5	Q06187
133422	A0A024R3E3	P54750
133423	O00463	P25942
133424	E9KL23	P24158
133425	O43734	P25942
133426	P25942	Q92636
133427	L7RTI5	P51911
133428	P24158	P55085
133429	L7RTI5	Q8NER1
133430	A0A024R1V3	Q99828
133431	P49768	Q99828
133432	P49810	Q99828
133433	P68400	Q53GL0
133434	Q05397	Q99828
133435	A6NHG8	Q92844
133436	Q99828	Q9H4B4
133437	O43765	Q9H2B2
133438	L7RTI5	P42338
133439	Q7L190	Q7Z7J5
133440	Q6ZN01	Q8IZQ8
133441	A0A024R8M0	L7RTI5
133442	A8K5I0	O75506
133443	P24158	Q9UIV8
133444	O14727	Q9NQS1
133445	A0A024RBL3	P55212
133446	L7RTI5	P35606
133447	B7Z481	L7RTI5
133448	B4DEE8	P68400
133449	G4XXL9	Q9UHQ9
133450	A0A024QZV1	Q99828
133451	D3DX95	L7RTI5
133452	P04637	P49888
133453	A0A024RDT8	P49888
133454	P49888	Q15047
133455	A6NHH0	P43088
133456	Q9H254	Q9NYQ7
133457	O00204	P49888
133458	O60493	O75558
133459	O75558	P60880
133460	Q16849	Q9H254
133461	P24001	P24158
133462	P32856	Q9H2B2
133463	P05023	P58549
133464	P49888	Q96ID5
133465	G4XH65	O94906
133466	O94906	P51531
133467	A0A024QZ47	Q6ZMV9
133468	A0A024QZC1	O94906
133469	O75506	Q9Y3C0
133470	P08253	Q08629
133471	A0A024R8E2	Q5VZ18
133472	A0A024RCY2	Q8WUT4
133473	Q96D21	Q9HAU4
133474	B0YIY3	O43432
133475	P04626	P14625
133476	P17096	Q9UMX1
133477	Q9UMX1	V9HWJ5
133478	P41238	Q9UBS4
133479	A8K5I0	Q9UBS4
133480	P46926	Q01844
133481	P20226	Q16514
133482	P27037	Q86UL8
133483	B4DGU4	Q86UL8
133484	Q86UL8	Q9UQB3
133485	O00548	Q86UL8
133486	O43424	Q86UL8
133487	Q96D15	Q9UMX1
133488	Q86UL8	Q9Y4G8
133489	P17480	Q9HCE7
133490	O96019	P52565
133491	O96019	Q9Y4A5
133492	P25815	Q9Y2Z0
133493	P17480	P20226
133494	P04271	Q9Y2Z0
133495	Q15018	Q9HAU4
133496	P62308	Q7L5N1
133497	A0A024R8B7	Q96G25
133498	L7RT18	Q7L190
133499	A0A024RAL0	P68400
133500	P68400	Q712K3
133501	P24046	P68400
133502	A0A024R0W7	Q9HAU4
133503	P68400	Q9UEE9
133504	A6NHG8	O95551
133505	P15036	P23771
133506	P02652	P05090
133507	P14780	Q01955
133508	P09341	P14780
133509	P50402	Q7L190
133510	P14598	Q86UR1
133511	P12814	Q8TDC0
133512	P30533	Q07954
133513	P62937	P63098
133514	A0A024RDW8	P14780
133515	P28482	P30533
133516	A8KAG8	P12931
133517	A0A024QZQ2	Q15796
133518	P30533	Q99523
133519	O60241	Q07960
133520	A6NHU9	O60241
133521	A0A024QZQ2	A0A024RDR3
133522	A0A024QZQ2	Q9NYQ6
133523	O75031	Q03933
133524	A0A024QZQ2	Q9ULX9
133525	A0A024R5Z8	P49810
133526	A0A024R5Z8	P50395
133527	O43353	Q9HC29
133528	Q96RT1	Q9HC29
133529	A0A024R5Z8	Q9ULV0
133530	P13765	P28068
133531	P27701	P28068
133532	P35638	Q16520
133533	P30533	Q14181
133534	A0A024R5Z8	Q7L804
133535	O60241	Q9Y3M8
133536	O60241	Q9H0R4
133537	A0A024R5Z8	Q9Y3E7
133538	O94777	P28068
133539	P30533	Q9NZR2
133540	Q07666	Q96MU7
133541	A0A0A0MQY7	Q6AI39
133542	P14780	P15514
133543	G5E962	O14832
133544	O00204	Q96Q35
133545	O14832	Q9UKU0
133546	Q9BZ11	Q9NRR5
133547	Q13432	Q96GX8
133548	A0A024R8B7	Q9NWA0
133549	G5E962	Q8TDX5
133550	P04155	Q6W4X9
133551	P12931	Q15257
133552	P12814	P35221
133553	P35221	P49768
133554	P35221	P55291
133555	A0A024RC42	P35221
133556	B4DGU4	P35221
133557	P35221	P55196
133558	O94921	P31946
133559	O94921	P30281
133560	Q06455	Q9BY41
133561	P28482	P49815
