"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"127982","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"MBD1","MBD1","239.0","1","0","false","0","0.72777153","false","0","MBD1","0","0.0"
"127983","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"FAN1","FAN1","239.0","1","0",,"0","0.72777153","false","0","FAN1","0","0.0"
"127984","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"ATAD5","ATAD5","239.0","1","0",,"0","0.72777153","false","0","ATAD5","0","0.0"
"127985","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"POLN","POLN","239.0","1","0",,"0","0.72777153","false","0","POLN","0","0.0"
"127986","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","2","8","false",,"L3MBTL1","L3MBTL1","239.0","2","0","false","1","0.72777153","false","0","L3MBTL1","0","0.0"
"127987","false","3.72228475","0.0","Neurons",,,"0.2686522","0.0","false","1","8","false",,"SPAG1","SPAG1","239.0","1","0",,"0","0.72777153","false","0","SPAG1","0","0.0"
"127988","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"PFKM","PFKM","239.0","1","0","false","0","0.72777153","false","0","PFKM","0","0.0"
"127989","false","3.61423748","5.7653E-4","NA",,,"0.27668353","0.0","false","3","8","false",,"TPI1","TPI1","212.5","3","0","false","1","0.73857625","false","0","TPI1","83310","0.50719424"
"127990","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"POLK","POLK","239.0","1","0",,"0","0.72777153","false","0","POLK","0","0.0"
"127991","false","3.69724254","1.4429E-4","NA",,,"0.27047184","0.0","false","2","8","false",,"CDC25C","CDC25C","138.5","2","0",,"0","0.73027575","false","0","CDC25C","27004","0.50551471"
"127992","false","3.70258863","4.45E-5","NA",,,"0.27008131","0.0","false","2","8","false",,"CDK4","CDK4","146.0","2","0","false","0","0.72974114","false","0","CDK4","20342","0.52919708"
"127993","false","3.71271806","6.608E-5","NA",,,"0.26934445","0.0","false","2","8","false",,"RAD21","RAD21","131.0","2","0","false","0","0.72872819","false","0","RAD21","13244","0.5078125"
"127994","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"SMARCAD1","SMARCAD1","239.0","1","0","false","0","0.72777153","false","0","SMARCAD1","0","0.0"
"127995","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"KDM5C","KDM5C","239.0","1","0",,"0","0.72777153","false","0","KDM5C","0","0.0"
"127996","false","3.92346652","0.0","NA",,,"0.25487665","0.0","false","1","8","false",,"PAGE2","PAGE2","186.0","1","0","false","0","0.70765335","false","0","PAGE2","0","0.0"
"127997","false","4.1412493","4.0E-6","NA",,,"0.24147303","0.0","false","2","8","false",,"C8orf36","C8orf36","17.5","2","0",,"0","0.68587507","false","0","C8orf36","622","0.53225806"
"127998","false","4.01828925","0.0","NA",,,"0.24886212","0.0","false","1","6","false",,"TRMT10C","TRMT10C","102.0","1","0",,"0","0.69817107","false","0","TRMT10C","0","0.0"
"127999","false","3.19499156","0.00296397","NA",,,"0.31298987","0.0","true","14","7","false",,"ZBTB5","ZBTB5","20.63636364","14","0",,"3","0.78050084","false","0","ZBTB5","337876","0.11900826"
"128000","false","4.05458638","0.0","NA",,,"0.24663428","0.0","false","2","6","false",,"ID3","ID3","53.0","2","0",,"1","0.69454136","false","0","ID3","0","0.0"
"128001","false","3.94822735","8.715E-5","NA",,,"0.25327822","0.0","false","3","8","false",,"RPTOR","RPTOR","42.66666667","3","0",,"0","0.70517727","false","0","RPTOR","21030","0.34722222"
"128002","false","4.0585256","0.0","NA",,,"0.2463949","0.0","false","1","6","false",,"PTPN11","PTPN11","48.0","1","0","false","0","0.69414744","false","0","PTPN11","0","0.0"
"128003","false","3.11423748","0.00135034","NA",,,"0.32110589","0.0","true","12","7","false",,"MAP4K5","MAP4K5","22.3","12","0","false","2","0.78857625","false","0","MAP4K5","246248","0.12754491"
"128004","false","3.98199212","5.69E-6","NA",,,"0.25113058","0.0","false","3","6","false",,"HCK","HCK","36.0","3","0",,"1","0.70180079","false","0","HCK","794","0.52238806"
"128005","false","4.11873945","0.0","NA",,,"0.24279273","0.0","false","1","6","false",,"TTC9C","TTC9C","47.0","1","0","false","0","0.68812606","false","0","TTC9C","0","0.0"
"128006","false","3.02785594","0.0056262","Oligodendrocytes",,,"0.3302667","0.0","true","8","6","false",,"TMEM165","TMEM165","50.625","8","0",,"0","0.79721441","false","0","TMEM165","278612","0.1330429"
"128007","false","4.06724817","3.369E-5","NA",,,"0.24586648","0.33333333","false","3","8","false",,"MED4","MED4","39.0","3","0","false","0","0.69327518","false","0","MED4","2714","0.43939394"
"128008","false","3.08638154","0.01810435","NA",,,"0.32400401","0.01683502","true","56","7","false",,"MED14","MED14","6.74545455","56","0","false","1","0.79136185","false","0","MED14","1994024","0.02788422"
"128009","false","3.91671356","3.3183E-4","NA",,,"0.25531609","0.16666667","false","4","7","false",,"EPAS1","EPAS1","59.0","4","0",,"0","0.70832864","false","0","EPAS1","68930","0.29396985"
"128010","false","4.07118739","0.0","NA",,,"0.24562859","1.0","false","2","8","false",,"MED19","MED19","54.0","2","0",,"0","0.69288126","false","0","MED19","0","0.65853659"
"128011","false","4.07118739","0.0","NA",,,"0.24562859","1.0","false","2","8","false",,"SURB7","SURB7","54.0","2","0",,"0","0.69288126","false","0","SURB7","0","0.65853659"
"128012","false","4.00112549","8.494E-5","NA",,,"0.24992968","0.0","false","2","8","false",,"BRD4","BRD4","43.5","2","0",,"0","0.69988745","false","0","BRD4","10414","0.50595238"
"128013","false","3.16854249","0.00223942","NA",,,"0.31560252","0.0","true","15","7","false",,"RBM12","RBM12","17.85714286","15","0",,"1","0.78314575","false","0","RBM12","369626","0.10154905"
"128014","false","4.07118739","0.0","NA",,,"0.24562859","1.0","false","2","8","false",,"MED12","MED12","54.0","2","0","false","0","0.69288126","false","0","MED12","0","0.65853659"
"128015","false","4.07118739","0.0","NA",,,"0.24562859","1.0","false","2","8","false",,"MED18","MED18","54.0","2","0",,"0","0.69288126","false","0","MED18","0","0.65853659"
"128016","true","4.08610017","0.0","NA",,,"0.24473213","0.0","false","1","8","false",,"VDR","VDR","55.0","1","0","false","0","0.69138998","false","0","VDR","0","0.0"
"128017","false","4.07118739","0.0","NA",,,"0.24562859","1.0","false","2","8","false",,"MED17","MED17","54.0","2","0",,"0","0.69288126","false","0","MED17","0","0.65853659"
"128018","false","4.08610017","0.0","NA",,,"0.24473213","0.0","false","1","8","false",,"ACTN2","ACTN2","55.0","1","0",,"0","0.69138998","false","0","ACTN2","0","0.0"
"128019","false","4.08610017","0.0","Neurons",,,"0.24473213","0.0","false","1","8","false",,"NECAB2","NECAB2","55.0","1","0","false","0","0.69138998","false","0","NECAB2","0","0.0"
"128020","false","4.07118739","0.0","NA",,,"0.24562859","1.0","false","2","8","false",,"MED10","MED10","54.0","2","0",,"0","0.69288126","false","0","MED10","0","0.65853659"
"128021","false","3.69921216","2.485E-4","NA",,,"0.27032783","0.0","false","3","6","false",,"PSMD1","PSMD1","104.66666667","3","0","false","0","0.73007878","false","0","PSMD1","34696","0.34326711"
"128022","false","3.67079347","5.2018E-4","NA",,,"0.27242067","0.0","false","4","6","false",,"SNRPA1","SNRPA1","87.5","4","0",,"0","0.73292065","false","0","SNRPA1","59152","0.25820896"
"128023","false","3.89701745","1.388E-4","NA",,,"0.2566065","0.0","false","2","8","false",,"PYM1","PYM1","108.0","2","0","false","0","0.71029826","false","0","PYM1","21534","0.50471698"
"128024","false","4.11705121","0.0","NA",,,"0.24289229","0.0","false","1","8","false",,"SMG6","SMG6","30.0","1","0",,"0","0.68829488","false","0","SMG6","0","0.0"
"128025","false","4.07371975","0.0","NA",,,"0.24547589","0.0","false","1","6","false",,"SF3B5","SF3B5","34.0","1","0",,"0","0.69262802","false","0","SF3B5","0","0.0"
"128026","false","3.84046145","2.1233E-4","NA",,,"0.26038538","0.0","false","5","6","false",,"U2AF1","U2AF1","37.25","5","0","false","1","0.71595385","false","0","U2AF1","27166","0.26851852"
"128027","false","3.95301069","1.764E-5","NA",,,"0.25297174","0.0","false","2","6","false",,"PSMC5","PSMC5","39.5","2","0","false","0","0.70469893","false","0","PSMC5","4100","0.52027027"
"128028","false","3.66291503","1.989E-5","NA",,,"0.27300661","0.0","false","2","7","false",,"CALU","CALU","123.5","2","0","false","0","0.7337085","false","0","CALU","1328","0.50411523"
"128029","false","3.99127743","1.875E-5","NA",,,"0.25054635","0.0","false","2","6","false",,"TXNDC9","TXNDC9","34.5","2","0","true","0","0.70087226","false","0","TXNDC9","5660","0.51538462"
"128030","false","4.07456387","0.0","NA",,,"0.24542504","0.0","false","1","6","false",,"MICB","MICB","34.0","1","0",,"0","0.69254361","false","0","MICB","0","0.0"
"128031","false","4.02504221","1.722E-5","NA",,,"0.2484446","0.0","false","3","8","false",,"PRKRA","PRKRA","22.5","3","0","false","1","0.69749578","false","0","PRKRA","4074","0.51190476"
"128032","false","4.29741137","0.00107295","NA",,,"0.23269823","0.0","true","9","7","false",,"HCFC2","HCFC2","2.44444444","9","0",,"0","0.67025886","false","0","HCFC2","252436","0.13131313"
"128033","false","5.44569499","0.0","Neurons",,,"0.18363129","0.0","false","1","8","false",,"RAB26","RAB26","14.0","1","0",,"0","0.5554305","false","0","RAB26","0","0.0"
"128034","false","4.44597636","0.00478436","Neurons",,,"0.22492247","0.0","true","18","7","false",,"RPH3A","RPH3A","1.85714286","18","0",,"3","0.65540236","false","0","RPH3A","1180198","0.07792208"
"128035","false","3.12042769","0.02070522","NA",,,"0.32046889","0.0","true","51","7","false",,"DERL1","DERL1","5.6","51","0","false","1","0.78795723","false","0","DERL1","1942004","0.02754491"
"128036","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"UBE2J1","UBE2J1","50.0","1","0",,"0","0.68798537","false","0","UBE2J1","0","0.0"
"128037","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"NGLY1","NGLY1","50.0","1","0",,"0","0.68798537","false","0","NGLY1","0","0.0"
"128038","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"SHH","SHH","50.0","1","0",,"0","0.68798537","false","0","SHH","0","0.0"
"128039","false","4.12014631","0.0","Microglia",,,"0.24270983","0.0","false","1","8","false",,"SERPINA1","SERPINA1","50.0","1","0",,"0","0.68798537","false","0","SERPINA1","0","0.0"
"128040","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"PTGS2","PTGS2","50.0","1","0",,"0","0.68798537","false","0","PTGS2","0","0.0"
"128041","false","3.89167136","3.2619E-4","NA",,,"0.25695901","0.0","false","2","8","false",,"HMOX1","HMOX1","118.0","2","0","false","0","0.71083286","false","0","HMOX1","32552","0.50431034"
"128042","false","4.12014631","0.0","Astrocytes",,,"0.24270983","0.0","false","1","8","false",,"EPHX1","EPHX1","50.0","1","0",,"0","0.68798537","false","0","EPHX1","0","0.0"
"128043","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"YIF1B","YIF1B","50.0","1","0",,"0","0.68798537","false","0","YIF1B","0","0.0"
"128044","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"ARL6IP5","ARL6IP5","50.0","1","0",,"0","0.68798537","false","0","ARL6IP5","0","0.0"
"128045","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"EMC1","EMC1","50.0","1","0","true","0","0.68798537","false","0","EMC1","0","0.0"
"128046","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"RNF103","RNF103","50.0","1","0","false","0","0.68798537","false","0","RNF103","0","0.0"
"128047","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"AVPR2","AVPR2","50.0","1","0",,"0","0.68798537","false","0","AVPR2","0","0.0"
"128048","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"YOD1","YOD1","50.0","1","0","false","0","0.68798537","false","0","YOD1","0","0.0"
"128049","false","4.12014631","0.0","Neurons",,,"0.24270983","0.0","false","1","8","false",,"CACNA1C","CACNA1C","50.0","1","0",,"0","0.68798537","false","0","CACNA1C","0","0.0"
"128050","false","3.71834553","4.0778E-4","NA",,,"0.26893681","0.0","false","4","7","false",,"HLA-A","HLA-A","151.5","4","0",,"2","0.72816545","false","0","HLA-A","35392","0.50334448"
"128051","false","3.92346652","0.0","NA",,,"0.25487665","0.0","false","1","8","false",,"ZBTB49","ZBTB49","186.0","1","0",,"0","0.70765335","false","0","ZBTB49","0","0.0"
"128052","false","3.81288689","3.4797E-4","NA",,,"0.26226847","0.0","false","2","6","false",,"DYNC1LI1","DYNC1LI1","153.5","2","0","false","0","0.71871131","false","0","DYNC1LI1","50384","0.50496689"
"128053","false","4.00928531","0.0","NA",,,"0.24942101","0.0","false","1","8","false",,"GABPA","GABPA","16.0","1","0",,"0","0.69907147","false","0","GABPA","0","0.0"
"128054","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"HOXB5","HOXB5","85.0","1","0",,"0","0.70227912","false","0","HOXB5","0","0.0"
"128055","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"TRAM1","TRAM1","50.0","1","0",,"0","0.68798537","false","0","TRAM1","0","0.0"
"128056","false","4.20005627","0.0","NA",,,"0.23809205","0.0","false","2","8","false",,"VAMP5","VAMP5","11.0","2","0",,"1","0.67999437","false","0","VAMP5","0","0.0"
"128057","false","4.04952167","3.45E-5","NA",,,"0.24694275","0.0","false","2","8","false",,"PPP6R1","PPP6R1","44.5","2","0",,"0","0.69504783","false","0","PPP6R1","8712","0.51785714"
"128058","false","4.10157569","0.0","NA",,,"0.24380874","0.0","false","1","6","false",,"MEAF6","MEAF6","24.0","1","0","false","0","0.68984243","false","0","MEAF6","0","0.0"
"128059","false","4.05571187","1.328E-5","NA",,,"0.24656584","0.0","false","3","6","false",,"HIST1H3F","HIST1H3F","18.33333333","3","0","false","0","0.69442881","false","0","HIST1H3F","2902","0.37681159"
"128060","false","4.06359032","5.396E-5","NA",,,"0.2460878","0.0","false","3","6","false",,"KMT2A","KMT2A","16.5","3","0","false","1","0.69364097","false","0","KMT2A","20874","0.51666667"
"128061","false","4.01828925","0.0","NA",,,"0.24886212","0.0","false","1","6","false",,"FAM96B","FAM96B","102.0","1","0","false","0","0.69817107","false","0","FAM96B","0","0.0"
"128062","false","3.92346652","0.0","NA",,,"0.25487665","0.0","false","1","8","false",,"PIPOX","PIPOX","186.0","1","0",,"0","0.70765335","false","0","PIPOX","0","0.0"
"128063","false","4.09229038","0.0","NA",,,"0.24436194","0.0","false","1","8","false",,"ALPP","ALPP","71.0","1","0",,"0","0.69077096","false","0","ALPP","0","0.0"
"128064","false","3.99887451","1.9258E-4","NA",,,"0.25007036","0.0","false","3","6","false",,"MECP2","MECP2","27.0","3","0","false","1","0.70011255","false","0","MECP2","61710","0.50980392"
"128065","false","4.12014631","0.0","NA",,,"0.24270983","0.0","false","1","8","false",,"EDEM1","EDEM1","50.0","1","0",,"0","0.68798537","false","0","EDEM1","0","0.0"
"128066","false","4.20005627","0.0","NA",,,"0.23809205","0.0","false","2","8","false",,"STX4","STX4","11.0","2","0",,"1","0.67999437","false","0","STX4","0","0.0"
"128067","false","3.83595948","2.773E-5","NA",,,"0.26069097","0.0","false","3","6","false",,"NFIA","NFIA","56.33333333","3","0","false","0","0.71640405","false","0","NFIA","12376","0.37641723"
"128068","false","3.96145189","5.091E-5","NA",,,"0.2524327","0.0","false","2","7","false",,"PSMD12","PSMD12","81.0","2","0",,"0","0.70385481","false","0","PSMD12","16348","0.52631579"
"128069","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","2","6","false",,"EXD3","EXD3","120.0","2","0",,"1","0.70213844","false","0","EXD3","0","0.0"
"128070","false","4.02644907","6.666E-5","NA",,,"0.24835779","0.0","false","2","6","false",,"KPNB1","KPNB1","42.0","2","0","false","0","0.69735509","false","0","KPNB1","6426","0.50617284"
"128071","false","4.01828925","0.0","NA",,,"0.24886212","0.0","false","1","6","false",,"RPS17","RPS17","102.0","1","0","false","0","0.69817107","false","0","RPS17","0","0.0"
"128072","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"CSN3","CSN3","94.0","1","0",,"0","0.69822735","false","0","CSN3","0","0.0"
"128073","false","4.07709623","0.0","Neurons",,,"0.2452726","0.0","false","1","6","false",,"KAT8","KAT8","55.0","1","0",,"0","0.69229038","false","0","KAT8","0","0.0"
"128074","false","3.97720878","1.094E-5","NA",,,"0.25143261","0.0","false","4","6","false",,"SLC35A2","SLC35A2","62.0","4","0",,"2","0.70227912","false","0","SLC35A2","790","0.50413223"
"128075","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","2","6","false",,"ZNF638","ZNF638","120.0","2","0","false","1","0.70213844","false","0","ZNF638","0","0.0"
"128076","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","2","6","false",,"RGS3","RGS3","120.0","2","0",,"1","0.70213844","false","0","RGS3","0","0.0"
"128077","false","3.86128306","3.6696E-4","NA",,,"0.25898127","0.0","false","2","6","false",,"DAZAP2","DAZAP2","122.0","2","0",,"0","0.71387169","false","0","DAZAP2","50070","0.50627615"
"128078","false","3.88126055","6.058E-5","NA",,,"0.25764825","0.0","false","3","8","false",,"MRPL58","MRPL58","44.0","3","0",,"0","0.71187394","false","0","MRPL58","24020","0.36440678"
"128079","false","3.85171638","1.8768E-4","NA",,,"0.25962452","0.0","false","2","6","false",,"GNAI2","GNAI2","81.0","2","0",,"0","0.71482836","false","0","GNAI2","17122","0.50314465"
"128080","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","1","6","false",,"HOXA1","HOXA1","120.0","1","0",,"0","0.70213844","false","0","HOXA1","0","0.0"
"128081","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","2","6","false",,"OGDH","OGDH","120.0","2","0",,"1","0.70213844","false","0","OGDH","0","0.0"
"128082","false","3.88238604","1.6392E-4","NA",,,"0.25757356","0.0","false","2","8","false",,"TERF2IP","TERF2IP","119.5","2","0","false","0","0.7117614","false","0","TERF2IP","21136","0.50425532"
