"","corRvec"
"CEP170B:CREB3L2",-0.771428571428571
"CIAPIN1:CREB3L2",-0.885714285714286
"CLCN5:CREB3L2",-0.898645105261295
"CLNS1A:CREB3L2",-0.314285714285714
"COA3:CREB3L2",-0.885714285714286
"COL4A1:CREB3L2",-0.0285714285714286
"COPG1:CREB3L2",-0.771428571428571
"ACTN1:CREG1",-0.428571428571429
"ADGRF5:CREG1",-0.771428571428571
"AHCTF1:CREG1",-0.318874069608847
"ALDH3A2:CREG1",0.142857142857143
"ALPK1:CREG1",0.0857142857142857
"ANKRD17:CREG1",0.6
"ANXA1:CREG1",-0.144942758913112
"AP2S1:CREG1",0.371428571428571
"ARHGAP29:CREG1",0.0857142857142857
"ARIH1:CREG1",0.371428571428571
"ATM:CREG1",0.0857142857142857
"ATP2C1:CREG1",0.6
"ATP5C1:CREG1",0.6
"ATP5E:CREG1",0.828571428571429
"AURKAIP1:CREG1",0.6
"BBIP1:CREG1",0.142857142857143
"BGN:CREG1",-0.314285714285714
"BPTF:CREG1",-0.463816828521959
"BTN3A3:CREG1",0.0869656553478673
"C14orf1:CREG1",0.771428571428571
